School,id,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx,n,Name,division,d_index,metric,urban,mostly,rural,Expenditure_per_pupil,census,pct_frpl,pct_apib,pct_adv,pct_hisp,pct_ai_na,pct_asian,pct_black,pct_nwopi,pct_white,pct_2more,pct_rural,n_Advanced,n_ADV FRPL,n_ADV LEP,n_ADV NA,n_ADV Asian,n_ADV Black,n_ADV Latinx,n_ADV White,pct_nonwhite_adv
Rye Cove High,84,01536,SCOTT CO PBLC SCHS,enr,0.07399268458413444,0.9619771863117871,0,263,0.022813688212927757,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,alg11112,0.4375,1,0,4,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,alg10910,0.4429327286470144,0.9591836734693877,0,63,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,chem,0.24494649227110588,0.8620689655172413,0,29,0,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,bio,0.07583102493074789,0.9605263157894737,0,76,0.039473684210526314,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,gate,0,1,0,26,NA,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,alg2,0.08677685950413205,0.9545454545454546,0,22,0.045454545454545456,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Twin Springs High,84,01539,SCOTT CO PBLC SCHS,enr,0.11170138888888892,0.9416666666666667,0,240,0.0375,4,Scott County,7,0.08748408238002563,1.3846153846153846,0,1,0,10508,23177,0.595882684715172,0.07416807670614778,NA,0.022560631697687534,5.640157924421884e-4,0.0025380710659898475,0.006204173716864072,0,0.954878736604625,0.012972363226170333,82.1,135,43,0,0,0,0,0,128,5.185185185185182
Central High,85,01543,SHENANDOAH CO PBLC SCHS,alg11112,0.9681122448979591,0.2,0,28,NA,3,Shenandoah County,4,0.35213522622938,2.1538461538461537,0,1,0,11108,41993,0.45571499257793174,0.08593105723239321,NA,0.13854527461652646,0.002638957611743361,0.005607784924954643,0.030018142833580737,4.948045522018803e-4,0.7916872835230084,0.031007751937984496,66.6,212,53,0,0,0,0,24,171,19.339622641509436
Central High,85,01543,SHENANDOAH CO PBLC SCHS,alg10910,0.9452560668776885,0.26829268292682923,0.02439024390243903,444,NA,3,Shenandoah County,4,0.35213522622938,2.1538461538461537,0,1,0,11108,41993,0.45571499257793174,0.08593105723239321,NA,0.13854527461652646,0.002638957611743361,0.005607784924954643,0.030018142833580737,4.948045522018803e-4,0.7916872835230084,0.031007751937984496,66.6,212,53,0,0,0,0,24,171,19.339622641509436
