School,SCHID,LEA,dindex_alg11112,pctwhite_alg11112,pctblack_alg11112,schoolsum_alg11112,dindex_alg10910,pctwhite_alg10910,pctblack_alg10910,schoolsum_alg10910,dindex_alg108,pctwhite_alg108,pctblack_alg108,schoolsum_alg108,dindex_chem,pctwhite_chem,pctblack_chem,pctlatinx_chem,schoolsum_chem,dindex_bio,pctwhite_bio,pctlatinx_bio,schoolsum_bio,pctblack_bio,dindex_gate,pctwhite_gate,schoolsum_gate,pctblack_gate,dindex_apany,pctwhite_apany,pctlatinx_apany,schoolsum_apany,pctblack_apany,dindex_alg2,pctwhite_alg2,schoolsum_alg2,pctlatinx_alg2,pctblack_alg2,dindex_enr,pctwhite_enr,pctblack_enr,pctlatinx_enr,schoolsum_enr
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,0.703125,0.42857142857142855,0.42857142857142855,8,0.7042749454473319,0.3902439024390244,0.4796747967479675,142,NA,NA,NA,NA,0.595414201183432,0.5384615384615384,0.3269230769230769,0.038461538461538464,52,0.5867519999999999,0.52,0.032,125,0.368,0.40733027905039576,0.7551020408163265,49,0.12244897959183675,0,1,0,2,0,0.5991512345679013,0.5,72,0.027777777777777776,0.375,0.5893711332132507,0.5238938053097345,0.35929203539823007,0.035398230088495575,565
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,0,1,0,4,0.3462188027772565,0.9516129032258064,0.016129032258064516,73,0.28125,0.84375,0.0625,32,0.09730440499671267,0.9487179487179487,0,0,39,0.2096,0.8866666666666667,0.006666666666666667,150,0.05333333333333334,0.3044982698961938,0.8235294117647058,17,0,0.11072664359861584,0.9411764705882353,0,17,0,0.15722222222222237,0.9166666666666666,60,0,0.03333333333333333,0.1771657642648895,0.9056122448979592,0.04336734693877551,0.012755102040816327,392
Altavista High,00220,CAMPBELL CO PBLC SCHS,0.8799999999999999,0.3333333333333333,0.3333333333333333,5,0.6959876543209876,0.5806451612903225,0.24193548387096775,72,0.6044921875,0.5806451612903226,0.25806451612903225,32,0.47457627118644063,0.6949152542372882,0.1864406779661017,0.01694915254237288,59,0.5096668649613324,0.6707317073170732,0.018292682926829267,164,0.16463414634146342,0.2186093772681087,0.8795180722891566,83,0.08433734939759036,0.46135552913198563,0.6896551724137931,0,58,0.2413793103448276,0.4270222222222223,0.7333333333333333,75,0,0.17333333333333337,0.5043280958667511,0.6650717703349283,0.215311004784689,0.02073365231259968,627
Brookville High,00223,CAMPBELL CO PBLC SCHS,0,1,0,1,0.6426590236686391,0.6741573033707865,0.15730337078651688,104,NA,NA,NA,NA,0.34362448780883603,0.802547770700637,0.08917197452229299,0.01910828025477707,157,0.3753283918183523,0.7808219178082192,0.030821917808219176,292,0.10273972602739725,0.2642746913580246,0.8541666666666666,144,0.013888888888888888,0.3507487184667054,0.7989949748743719,0.04020100502512563,199,0.07035175879396985,0.31433192824232936,0.8217821782178217,202,0.0297029702970297,0.08415841584158416,0.392913071750403,0.766704416761042,0.12344280860702152,0.031710079275198186,883
Rustburg High,00231,CAMPBELL CO PBLC SCHS,0.875,0.5,0,4,0.46282042228656173,0.7889908256880734,0.11926605504587155,119,NA,NA,NA,NA,0.24396715550934056,0.8622754491017964,0.10778443113772455,0,167,0.32066658250220936,0.8164794007490637,0.018726591760299626,267,0.09737827715355805,0.17046818727490998,0.907563025210084,119,0.075630252100840345,0.2904673239522604,0.8342541436464088,0.011049723756906077,181,0.11049723756906077,0.2666481558609839,0.8503401360544217,147,0.013605442176870748,0.08843537414965988,0.3305725623582766,0.8071428571428572,0.12619047619047621,0.015476190476190477,840
William Campbell High,00233,CAMPBELL CO PBLC SCHS,0,1,0,1,0.7179752066115703,0.5,0.4705882352941177,44,0.578512396694215,0.45454545454545453,0.45454545454545453,11,0.46366782006920393,0.7058823529411765,0.17647058823529413,0.058823529411764705,34,0.4527410207939509,0.6739130434782609,0,92,0.30434782608695654,0.20414201183431957,0.8846153846153846,26,0.11538461538461539,0.3571428571428572,0.7857142857142857,0,14,0.14285714285714285,0.4493827160493826,0.7111111111111111,45,0.022222222222222223,0.2,0.5139356951640036,0.6099290780141844,0.33569739952718675,0.026004728132387706,423
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,NaN,NaN,NaN,0,0.75,1,0,2,0.75,1,0,2,NA,NA,NA,NA,NA,0.489795918367347,0.5714285714285714,0,7,0.42857142857142855,0.375,0.75,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4672067901234568,0.6944444444444444,0.20833333333333334,0.013888888888888888,72
Caroline High,00238,CAROLINE CO PBLC SCHS,0.7958579881656805,0.5555555555555556,0.33333333333333337,26,0.7199138196368111,0.5,0.30808080808080807,228,NA,NA,NA,NA,0.5996900826446281,0.5454545454545454,0.3068181818181818,0.07954545454545454,88,0.6306061884188487,0.49122807017543857,0.056530214424951264,513,0.34113060428849906,NA,NA,NA,NA,0.54212580348944,0.6363636363636364,0.05303030303030303,132,0.19696969696969696,0.6592445871183663,0.48760330578512395,121,0.11570247933884298,0.2892561983471075,0.6170752447260202,0.5315161839863713,0.29557069846678025,0.06729131175468483,1174
Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,02370,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,NaN,NaN,NaN,0,0.691358024691358,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1049382716049383,0.9444444444444444,0,0.05555555555555555,18
Carroll County High,00242,CARROLL CO PBLC SCHS,0.7003785830178475,0.7666666666666667,0.09999999999999999,43,0.4942429105663977,0.8987654320987654,0.007407407407407408,514,NA,NA,NA,NA,0.08086805555555543,0.9583333333333334,0,0.020833333333333332,240,0.15653444371393088,0.9162393162393162,0.06153846153846154,585,0.00854700854700855,0.11072664359861584,0.9411764705882353,51,0,0,1,0,3,0,0.128089105464671,0.9321266968325792,221,0.05429864253393665,0,0.15082088580043906,0.9197860962566845,0.0053475935828877,0.054367201426024955,1122
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,NaN,NaN,NaN,0,0.712396694214876,0.25,0.6136363636363636,55,0.4444444444444444,0,0.3333333333333333,3,0.5023999999999998,0.16,0.68,0.04,25,0.555098308184728,0.345679012345679,0.037037037037037035,81,0.5679012345679012,0.6121256391526663,0.32432432432432434,37,0.5135135135135135,0,1,0,1,0,0.4637336504161711,0.2413793103448276,29,0,0.6896551724137931,0.5433808116097825,0.29180327868852457,0.6065573770491803,0.013114754098360656,305
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,NaN,NaN,NaN,0,0.659122085048011,0.5869565217391304,0.34782608695652173,108,NA,NA,NA,NA,0.5223081499107675,0.4634146341463415,0.5121951219512195,0,82,0.5153091557669442,0.6120689655172413,0.008620689655172414,116,0.32758620689655177,0.21120000000000005,0.88,75,0.12,NA,NA,NA,NA,NA,0.41676575505350766,0.7241379310344828,58,0,0.2413793103448276,0.5138086472951933,0.623352165725047,0.3088512241054614,0.022598870056497175,531
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,0.875,0,0.5,4,0.8434957470414203,0.2448979591836735,0.46938775510204084,208,NA,NA,NA,NA,0.536594345825115,0.6461538461538462,0.18461538461538463,0.08717948717948718,195,0.6825893785768766,0.45727482678983833,0.11778290993071594,433,0.29330254041570436,0.49043373604306617,0.6930946291560103,391,0.14066496163682865,0.45448923371001304,0.7229437229437229,0.0735930735930736,462,0.11688311688311688,0.6089004229142638,0.5735294117647058,204,0.09313725490196079,0.21568627450980393,0.6731548608733924,0.4606643356643357,0.3076923076923077,0.11363636363636363,1144
Charlottesville Alternative,02550,CHARLOTTESVILLE CTY PBLC SCHS,0,1,0,1,0.63,0,0.8571428571428572,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49382716049382713,0.22222222222222224,0,9,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5433673469387756,0.28571428571428575,0.6071428571428572,0.03571428571428572,28
Indian River High,00299,CHESAPEAKE CITY PBLC SCHS,0.7708333333333333,0.4444444444444444,0.4444444444444444,24,0.7644838866760728,0.3129251700680272,0.528344671201814,566,NA,NA,NA,NA,0.661249178172255,0.37435897435897436,0.4307692307692308,0.05641025641025641,195,0.6372687499999998,0.30875,0.08375,800,0.50375,0.6518518518518519,0.45555555555555555,90,0.35555555555555557,0.7039643595041322,0.39204545454545453,0.125,176,0.3409090909090909,0.6588420548534509,0.3732193732193732,351,0.06837606837606838,0.43304843304843305,0.6389897844222703,0.33908754623921084,0.4839704069050555,0.08261405672009864,1622
Oscar F. Smith High,00303,CHESAPEAKE CITY PBLC SCHS,0.8203125,0.3,0.6,32,0.7735499893236586,0.200381679389313,0.6106870229007634,721,NA,NA,NA,NA,0.6541426416186166,0.2545931758530184,0.5118110236220472,0.08136482939632546,381,0.6131968422811317,0.25093283582089554,0.09421641791044776,1072,0.5569029850746269,0.7165293028000752,0.44559585492227977,193,0.21761658031088085,0.6981529705495448,0.3549222797927461,0.09326424870466321,386,0.39378238341968913,0.5638657648283038,0.22379032258064518,496,0.10282258064516131,0.6108870967741935,0.6022245969574767,0.24202370100273476,0.5711030082041932,0.09252506836827713,2194
Western Branch High,00312,CHESAPEAKE CITY PBLC SCHS,0.7743055555555554,0.4444444444444444,0.4444444444444444,24,0.7607069030774158,0.3705179282868526,0.49800796812749004,642,NA,NA,NA,NA,0.6061864641430323,0.5062893081761006,0.36163522012578614,0.06918238993710692,318,0.63786517758866,0.41865284974093264,0.054922279792746116,965,0.42176165803108806,0.5012140487671419,0.6842105263157895,171,0.14619883040935672,0.5810826464691468,0.6029850746268657,0.07164179104477612,335,0.20597014925373133,0.6272422385186761,0.436426116838488,582,0.05154639175257732,0.41924398625429554,0.6325963459984434,0.4267116682738669,0.4214079074252652,0.05351976856316297,2074
Hickory High,01482,CHESAPEAKE CITY PBLC SCHS,0.4897959183673469,1,0,7,0.6187867123531505,0.7655786350148369,0.0682492581602374,424,NA,NA,NA,NA,0.34036332179930806,0.8058823529411765,0.06470588235294117,0.052941176470588235,340,0.37350531488902927,0.7828863346104725,0.070242656449553,783,0.07918263090676886,0.24383273697759822,0.865979381443299,291,0.006872852233676976,0.35114037916697016,0.7988826815642458,0.07076350093109869,537,0.048417132216014895,0.4007548647830653,0.7637130801687764,474,0.06962025316455696,0.09071729957805907,0.3759411273291442,0.7813211845102506,0.0683371298405467,0.07687927107061504,1756
Deep Creek High,01832,CHESAPEAKE CITY PBLC SCHS,0.826530612244898,0.5000000000000001,0.2,14,0.8172746817078367,0.31952662721893493,0.455621301775148,457,NA,NA,NA,NA,0.6762157941701369,0.4634146341463415,0.29878048780487804,0.10060975609756098,328,0.6615551008879796,0.41601049868766404,0.09711286089238845,762,0.3884514435695538,0.526659256337624,0.6646706586826348,167,0.10778443113772457,0.6469206123175507,0.5169811320754717,0.08679245283018867,265,0.2641509433962264,0.6150527038729134,0.3907103825136612,366,0.08743169398907104,0.4726775956284153,0.6692989707029522,0.39103362391033625,0.40099626400996263,0.10834371108343711,1606
Great Bridge High,02031,CHESAPEAKE CITY PBLC SCHS,0.734375,0.2,0.8,8,0.7475966048939858,0.5371900826446281,0.30165289256198347,301,NA,NA,NA,NA,0.49295774647887336,0.6901408450704225,0.15492957746478875,0.06338028169014084,284,0.5624429902835615,0.6211382113821138,0.07804878048780488,615,0.1967479674796748,0.37006489994591696,0.7848837209302325,172,0.0755813953488372,0.48249044882041514,0.7037037037037037,0.07744107744107744,297,0.10437710437710439,0.5565159574468086,0.6329787234042553,376,0.09042553191489362,0.1702127659574468,0.5595035766469135,0.6234701223902088,0.20230381569474443,0.07919366450683946,1389
Grassfield High,02765,CHESAPEAKE CITY PBLC SCHS,0.8488888888888888,0.49999999999999994,0.2,15,0.7260080634699903,0.5851648351648352,0.1813186813186813,439,NA,NA,NA,NA,0.5481583656763178,0.6475583864118896,0.118895966029724,0.08492569002123142,471,0.532808116122492,0.6562860438292965,0.07497116493656286,867,0.14763552479815456,0.38686980609418287,0.7736842105263158,380,0.05263157894736842,0.5333686067019401,0.6603174603174603,0.0873015873015873,630,0.10793650793650794,0.5645244690674055,0.6263157894736842,570,0.07543859649122807,0.16842105263157897,0.5629360443606433,0.6294461954074742,0.15578568212516886,0.08779828905898245,2221
Manchester High,00056,CHESTERFIELD CO PBLC SCHS,NaN,NaN,NaN,0,0.8273381294964028,0.43000000000000005,0.35,139,NA,NA,NA,NA,0.6120239016056236,0.5510204081632653,0.26530612244897966,0.10787172011661808,343,0.5926285306440171,0.5565345080763583,0.10866372980910426,681,0.2907488986784141,0.5571525577184246,0.6196808510638298,376,0.22074468085106386,0.5687266030672624,0.6098901098901099,0.0989010989010989,364,0.21703296703296704,0.5726105431499924,0.596401028277635,389,0.11053984575835475,0.2416452442159383,0.5956661402199964,0.5667330677290837,0.2644422310756972,0.10657370517928287,2008
Clover Hill High,00324,CHESTERFIELD CO PBLC SCHS,0.8799999999999999,0.3333333333333333,0,5,0.7663966049382717,0.3684210526315789,0.4736842105263158,72,NA,NA,NA,NA,0.5854369473057022,0.6086956521739131,0.16356107660455488,0.07246376811594203,483,0.5971442823294677,0.5959595959595959,0.08080808080808081,594,0.17171717171717174,0.5159445802358127,0.6743772241992882,562,0.11565836298932385,0.5106728373086509,0.6792452830188679,0.06981132075471698,530,0.10754716981132077,0.6746572072766798,0.4932249322493225,369,0.12195121951219512,0.23848238482384823,0.6163656077149122,0.564430244941427,0.22364217252396165,0.08892438764643237,1878
Lloyd C. Bird High,00337,CHESTERFIELD CO PBLC SCHS,0.8611111111111112,0.12499999999999999,0.375,12,0.8239644970414203,0.1317829457364341,0.41860465116279066,182,NA,NA,NA,NA,0.702806699864192,0.2765957446808511,0.3829787234042553,0.26595744680851063,188,0.6817166841875062,0.2742382271468144,0.24376731301939059,361,0.4265927977839335,0.712249527410208,0.3347826086956522,230,0.3565217391304348,0.7170099592575826,0.2978723404255319,0.2127659574468085,188,0.3776595744680851,0.6754015943251666,0.2946058091286307,241,0.22406639004149378,0.4315352697095436,0.6920359005761434,0.3287526427061311,0.3890063424947146,0.21511627906976744,1892
Matoaca High,00340,CHESTERFIELD CO PBLC SCHS,0,1,0,1,0.7748506018011952,0.29411764705882354,0.5176470588235295,109,NA,NA,NA,NA,0.5697149678283402,0.5358255451713395,0.37383177570093457,0.04984423676012461,321,0.5927070709821489,0.492619926199262,0.05350553505535055,542,0.400369003690037,0.518911283521673,0.6363636363636364,616,0.2694805194805195,0.4906946710443749,0.6740442655935613,0.03219315895372234,497,0.22535211267605634,0.5697636880165289,0.5369318181818182,352,0.048295454545454544,0.3721590909090909,0.5951433996751376,0.4932630345635618,0.39601640304628,0.05213825424721734,1707
Meadowbrook High,00342,CHESTERFIELD CO PBLC SCHS,0.7993079584775087,0,0.3,34,0.7846425033506207,0.03910614525139665,0.4357541899441341,262,NA,NA,NA,NA,0.6571899245403338,0.10824742268041238,0.4896907216494845,0.29381443298969073,194,0.609343998500211,0.06126482213438736,0.37747035573122534,506,0.49209486166007904,0.656292868696382,0.09954751131221719,221,0.4841628959276018,0.656211346822563,0.09178743961352659,0.31884057971014496,207,0.4782608695652174,0.655825350857652,0.09950248756218907,201,0.29353233830845776,0.4925373134328358,0.6130560115958827,0.0743205768164171,0.46810870770937324,0.4009983361064892,1803
Thomas Dale High,00350,CHESTERFIELD CO PBLC SCHS,0,0,1,2,0.8062170344246435,0.3241379310344828,0.3724137931034483,179,NA,NA,NA,NA,0.6338901011704028,0.523943661971831,0.27605633802816903,0.10704225352112676,355,0.6461408565522461,0.5031152647975078,0.12461059190031153,642,0.28660436137071654,0.6290667534338225,0.5391969407265774,523,0.25812619502868067,0.6184760294650403,0.5604395604395604,0.08571428571428572,455,0.23076923076923078,0.638018420283456,0.5062344139650873,401,0.11471321695760599,0.2992518703241896,0.657453609960239,0.46754348748408997,0.32117098005939754,0.13406873143826897,2357
James River High,00766,CHESTERFIELD CO PBLC SCHS,0.8147762747138397,0,0.16666666666666666,31,0.9457083488731418,0.14754098360655737,0.15300546448087432,274,NA,NA,NA,NA,0.4914613086264083,0.693717277486911,0.112565445026178,0.10209424083769633,382,0.7435437585212196,0.463768115942029,0.15496098104793757,897,0.12374581939799331,0.5325371032601169,0.6700796359499431,879,0.09897610921501707,0.4771881927800087,0.7118193891102258,0.0650730411686587,753,0.09030544488711821,0.6703270250870959,0.5523012552301255,478,0.10669456066945607,0.100418410041841,0.7578744535490641,0.44863013698630144,0.12100456621004567,0.15487062404870627,2628
Carver College and Career Academy,01605,CHESTERFIELD CO PBLC SCHS,0.4444444444444444,0,0.6666666666666666,3,0.7698412698412698,0.3235294117647059,0.47058823529411764,42,NA,NA,NA,NA,0.6863905325443787,0.46153846153846156,0.15384615384615385,0.23076923076923078,13,0.7037706611570248,0.22727272727272727,0.17045454545454544,88,0.4431818181818182,0.5511111111111111,0.26666666666666666,15,0.6,0.40816326530612246,0.2857142857142857,0,7,0.7142857142857143,0.7029478458049887,0.23809523809523808,21,0.19047619047619047,0.42857142857142855,0.667687356465497,0.3359683794466403,0.43873517786561267,0.1541501976284585,253
Monacan High,01833,CHESTERFIELD CO PBLC SCHS,0.75,0,1,2,0.8105534616147589,0.4081632653061225,0.46938775510204084,71,NA,NA,NA,NA,0.6619822485207102,0.5,0.25000000000000006,0.14423076923076922,208,0.6455036117198281,0.4864864864864865,0.10585585585585586,444,0.32207207207207206,0.5738261128588138,0.6037735849056604,371,0.22371967654986524,0.5629330652772767,0.6177285318559557,0.09418282548476455,361,0.21052631578947367,0.6544839451199237,0.5019011406844106,263,0.1444866920152091,0.2623574144486692,0.6248384014777881,0.5207060420909708,0.3027834351663272,0.09843856076035302,1473
Midlothian High,02006,CHESTERFIELD CO PBLC SCHS,NaN,NaN,NaN,0,0.7671682098765431,0.6226415094339622,0.16981132075471703,72,NA,NA,NA,NA,0.39758945796890044,0.7676240208877284,0.07049608355091384,0.04960835509138381,383,0.42144491496482483,0.75,0.045454545454545456,484,0.07851239669421488,0.3856525597006286,0.7748447204968945,644,0.06055900621118013,0.3802866353857448,0.7777777777777778,0.03766478342749529,531,0.054613935969868174,0.3832731600872843,0.7774647887323943,355,0.05352112676056338,0.0647887323943662,0.4473553067846928,0.7303370786516854,0.09994086339444117,0.05381431105854524,1691
Cosby High,02661,CHESTERFIELD CO PBLC SCHS,0.75,1,0,2,0.6702451530203495,0.6718749999999999,0.21874999999999997,79,NA,NA,NA,NA,0.45377094405452556,0.7229299363057324,0.1273885350318471,0.052547770700636945,628,0.4099238232101253,0.7513227513227513,0.04056437389770723,567,0.14991181657848326,0.47062128511960344,0.7102212855637513,949,0.12434141201264488,0.46845290108711857,0.7119078104993598,0.06530089628681178,781,0.11651728553137004,0.4464762767735787,0.7272727272727273,506,0.07509881422924901,0.12845849802371542,0.4543871061904464,0.7219178082191781,0.13150684931506848,0.0593607305936073,2190
Clarke County High,02100,CLARKE CO PBLC SCHS,NaN,NaN,NaN,0,0.7162629757785466,0.5714285714285714,0,17,NA,NA,NA,NA,0.2163636363636363,0.8818181818181818,0.01818181818181818,0.07272727272727272,110,0.3737569888829517,0.779783393501805,0.10108303249097472,277,0.032490974729241874,0.1171875,0.9375,16,0,0.18055992450456138,0.9037433155080213,0.0374331550802139,187,0.0106951871657754,0.3555555555555555,0.7925925925925926,135,0.05925925925925926,0.044444444444444446,0.33628454948093234,0.8071216617210683,0.029673590504451043,0.09198813056379822,674
Colonial Beach High,01957,COLONIAL BEACH PBLC SCHS,NaN,NaN,NaN,0,0.7453703703703703,0.43333333333333335,0.4,36,0.5484764542936289,0.631578947368421,0.15789473684210525,19,0.4450000000000001,0.7,0.05,0,20,0.595703125,0.5625,0.0625,32,0.28125,0.3203125,0.8125,16,0,0.5578231292517006,0.6190476190476191,0.14285714285714285,21,0.047619047619047616,0.38062283737024216,0.7647058823529411,17,0,0.17647058823529413,0.5146497849200551,0.6621621621621622,0.18468468468468469,0.03153153153153153,222
Colonial Heights High,00361,COLONIAL HEIGHTS CITY PBLC SCHS,0.8347107438016529,0.6666666666666667,0.33333333333333337,11,0.7370239999999999,0.6505376344086021,0.2096774193548387,250,NA,NA,NA,NA,0.46030864197530874,0.7166666666666667,0.13333333333333336,0.07222222222222222,180,0.4889601025476687,0.6860759493670886,0.06329113924050633,395,0.1848101265822785,0.24096385542168675,0.8674698795180723,83,0.024096385542168676,0.3813947134758555,0.7768595041322314,0.04132231404958678,121,0.049586776859504134,0.4446366782006921,0.7279411764705882,136,0.051470588235294115,0.13970588235294118,0.49772745718691647,0.6801801801801802,0.1813063063063063,0.060810810810810814,888
Covington High,00367,COVINGTON CITY PBLC SCHS,0.75,1,0,4,0.6262646300337235,0.65,0.31666666666666665,71,0,1,0,17,0.43333333333333346,0.7333333333333333,0.13333333333333336,0.03333333333333333,30,0.4051398337112624,0.746031746031746,0.031746031746031744,63,0.19047619047619047,0.18836565096952906,0.8947368421052632,19,0.10526315789473684,0,1,0,6,0,0.45179063360881544,0.696969696969697,33,0.06060606060606061,0.24242424242424243,0.43876149371364237,0.726027397260274,0.16986301369863016,0.03561643835616438,365
Craig County High,02111,CRAIG CO PBLC SCHS,0.75,1,0,2,0.3950617283950617,1,0,18,0,1,0,10,0,1,0,0,27,0,1,0,58,0,0,1,1,0,0,1,0,47,0,0.03998334027488548,0.9795918367346939,49,0.02040816326530612,0,0.055517659238096595,0.9716713881019831,0.005665722379603399,0.0169971671388102,353
Crossroads Alternative/Bristol City,02357,CROSSROADS ALTERNATIVE/BRISTOL CITY,0.5,0.5,0.5,2,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.7,0.2,0.1,10
Culpeper County High,00376,CULPEPER CO PBLC SCHS,0.7530864197530864,0.6666666666666666,0,9,0.765829081632653,0.5336322869955157,0.16591928251121077,280,NA,NA,NA,NA,0.45622857142857154,0.7142857142857143,0.08571428571428572,0.16,175,0.5651474671048331,0.6137787056367432,0.19624217118997914,479,0.1336116910229645,0.40095181439619276,0.7642276422764228,123,0.05691056910569106,0.44669828129711353,0.7277486910994765,0.13089005235602094,191,0.05759162303664921,0.5053890073195093,0.6756756756756757,259,0.16602316602316602,0.09266409266409266,0.5449589100021508,0.6365173288250211,0.12003381234150465,0.1834319526627219,1183
Eastern View High,02758,CULPEPER CO PBLC SCHS,0.8672839506172839,0.45454545454545453,0.27272727272727276,18,0.7721461235662979,0.4820717131474104,0.21513944223107567,307,NA,NA,NA,NA,0.5767045454545455,0.6079545454545454,0.11363636363636363,0.19318181818181818,176,0.61852518184126,0.5548172757475083,0.20764119601328904,602,0.16445182724252494,0.4277417725780658,0.7431192660550459,109,0.05504587155963303,0.5491868622448979,0.6428571428571429,0.14732142857142858,224,0.1026785714285714,0.578701503056926,0.6072874493927126,247,0.17813765182186236,0.12550607287449395,0.6212391461425345,0.5518831667947732,0.16833205226748654,0.20599538816295157,1301
Cumberland High,00057,CUMBERLAND CO PBLC SCHS,NaN,NaN,NaN,0,0.657844387755102,0.6222222222222222,0.3777777777777777,56,NA,NA,NA,NA,0.5249307479224377,0.5,0.47368421052631576,0,76,0.5792871900826445,0.4090909090909091,0.03409090909090909,88,0.5,0.5355029585798816,0.6153846153846154,26,0.2692307692307692,NA,NA,NA,NA,NA,0.5663999999999998,0.52,75,0.04,0.4,0.5660470227329959,0.5095693779904307,0.4138755980861244,0.050239234449760764,418
George Washington High,00390,DANVILLE CITY PBLC SCHS,0.3818359375,0.06896551724137931,0.8620689655172413,32,0.40758258994216257,0.1457286432160804,0.7638190954773869,202,NA,NA,NA,NA,0.4434133091896786,0.2127659574468085,0.7127659574468085,0.05319148936170213,94,0.4546950293228033,0.18259023354564757,0.0743099787685775,471,0.7112526539278131,0.6174,0.46,100,0.4,0.6621573513705945,0.5094339622641509,0.09433962264150944,53,0.22641509433962265,0.492271105826397,0.2,145,0.10344827586206896,0.6758620689655173,0.43678054492722035,0.16678966789667896,0.7276752767527676,0.07380073800738007,1355
Galileo Magnet High,02261,DANVILLE CITY PBLC SCHS,0.4444444444444444,0.6666666666666666,0.3333333333333333,3,0.48396694214876035,0.18867924528301888,0.7169811320754718,55,NA,NA,NA,NA,0.5791735537190082,0.5818181818181818,0.2727272727272727,0.03636363636363636,55,0.6220703125,0.4375,0.078125,128,0.421875,0.6574394463667821,0.5,34,0.2647058823529412,0.4672206832871654,0.7017543859649122,0,57,0.12280701754385964,0.5999242519883854,0.47191011235955055,89,0.0449438202247191,0.41573033707865176,0.6248089629416834,0.44406779661016954,0.4135593220338983,0.057627118644067804,295
Yvonne B. Miller High School,02967,DEPARTMENT OF JUVENILE JUSTICE,0.7899999999999999,0.28571428571428575,0.5714285714285714,10,0.7575757575757576,0.10000000000000002,0.8,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ridgeview High School,02981,DICKENSON CO PBLC SCHS,0,1,0,2,0,1,0,118,NA,NA,NA,NA,0,1,0,0,71,0.024158900125586635,0.9878048780487805,0.008130081300813009,246,0.0040650406504065045,0,1,52,0,0.05551020408163265,0.9714285714285714,0,35,0.02857142857142857,0,1,96,0,0,0.030551150522670656,0.9845626072041166,0.0068610634648370505,0.005145797598627788,583
Dinwiddie County High,00410,DINWIDDIE CO PBLC SCHS,0.6388888888888888,0.6000000000000001,0.4,6,0.7492093945016023,0.44939271255060725,0.42105263157894735,308,NA,NA,NA,NA,0.5685134169982655,0.5858585858585859,0.2828282828282828,0.04040404040404041,99,0.5791722584725502,0.5215419501133787,0.05215419501133787,441,0.38095238095238093,0.4898765432098765,0.6777777777777778,90,0.2111111111111111,0.5334638661445354,0.6415094339622641,0.07547169811320754,106,0.2169811320754717,0.5639225549674549,0.5762081784386617,269,0.03717472118959108,0.3159851301115242,0.5954304874774875,0.5096227867590454,0.37259430331023863,0.061585835257890686,1299
