School,SCHID,course,trackedness,dindex,pctblack,pctlatinx,pctwhite,schpctblack,schpctlatinx,schpctwhite,id,LEA,schoolsum,division,d_index,urban,mostly,rural,Expenditure_per_pupil,census,pct_frpl,schpop,discrepancy_black,discrepancy_latinx
Woodside High,01453,gate,1.7692307692307692,0.6663432242038464,0.3656387665198238,0,0.42731277533039647,0.553347280334728,0.11610878661087866,0.23326359832635984,117,NEWPORT NEWS CITY PBLC SCHS,227,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,1912,-0.18770851381490422,-0.11610878661087866
Woodside High,01453,apany,1.7692307692307692,0.7018719954755397,0.4155339805825243,0.12427184466019418,0.3184466019417476,0.553347280334728,0.11610878661087866,0.23326359832635984,117,NEWPORT NEWS CITY PBLC SCHS,515,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,1912,-0.13781329975220374,0.008163058049315525
Woodside High,01453,alg2,1.7692307692307692,0.6361000565607977,0.5440180586907449,0.11963882618510158,0.21896162528216703,0.553347280334728,0.11610878661087866,0.23326359832635984,117,NEWPORT NEWS CITY PBLC SCHS,443,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,1912,-0.009329221643983088,0.003530039574222918
Achievable Dream Middle/High,02344,alg11112,1.7692307692307692,0.5555555555555556,1,0,0,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,3,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,0.09090909090909094,-0.05
Achievable Dream Middle/High,02344,alg10910,1.7692307692307692,0.21469387755102043,0.96875,0,0.03125,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,35,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,0.05965909090909094,-0.05
Achievable Dream Middle/High,02344,alg108,1.7692307692307692,0.2781065088757397,0.9166666666666666,0,0,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,39,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,0.007575757575757569,-0.05
Achievable Dream Middle/High,02344,chem,1.7692307692307692,0.07680000000000002,0.96,0.04,0,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,25,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,0.050909090909090904,-0.010000000000000002
Achievable Dream Middle/High,02344,bio,1.7692307692307692,0.2028061831153389,0.8896551724137931,0.06896551724137931,0.027586206896551724,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,145,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,-0.019435736677115956,0.018965517241379307
Achievable Dream Middle/High,02344,gate,1.7692307692307692,0.31122448979591844,0.8214285714285714,0,0,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,56,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,-0.08766233766233766,-0.05
Achievable Dream Middle/High,02344,apany,1.7692307692307692,0.26434782608695656,0.8521739130434782,0.08695652173913045,0.026086956521739132,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,115,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,-0.056916996047430835,0.036956521739130443
Achievable Dream Middle/High,02344,alg2,1.7692307692307692,0.284090909090909,0.8409090909090909,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.05,0.013636363636363636,117,NEWPORT NEWS CITY PBLC SCHS,44,2,0.6362923271891789,1,0,0,11947,180966,0.5200460186863757,440,-0.06818181818181812,-0.004545454545454547
Booker T Washington High,01079,alg11112,2,0.5486111111111112,0.8888888888888888,0,0,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,12,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,0.07542310522442963,-0.05739514348785872
Booker T Washington High,01079,alg10910,2,0.5568325981936569,0.8201438848920863,0,0.04676258992805756,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,345,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,0.006678101227627131,-0.05739514348785872
Booker T Washington High,01079,chem,2,0.3956192536506219,0.7674418604651163,0.05813953488372093,0.09302325581395349,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,86,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,-0.0460239231993429,7.443913958622081e-4
Booker T Washington High,01079,bio,2,0.23878715731241898,0.8698224852071006,0.04142011834319527,0.04142011834319527,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,169,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,0.056356701542641385,-0.01597502514466345
Booker T Washington High,01079,gate,2,0.39834201296630883,0.7628865979381443,0,0.12371134020618559,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,97,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,-0.050579185726314924,-0.05739514348785872
Booker T Washington High,01079,apany,2,0.4319184393686894,0.7425742574257426,0.05940594059405939,0.0693069306930693,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,101,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,-0.07089152623871664,0.002010797106200668
Booker T Washington High,01079,alg2,2,0.26782024793388426,0.8522727272727273,0.034090909090909095,0.04545454545454546,0.8134657836644592,0.05739514348785872,0.0640176600441501,118,NORFOLK CITY PBLC SCHS,88,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,906,0.038806943608268085,-0.023304234396949626
Granby High,01098,alg11112,2,0.5141354372123602,0.8181818181818181,0,0.060606060606060594,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,39,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,0.3010963910461397,-0.10150753768844221
Granby High,01098,alg10910,2,0.7056088965463232,0.6964705882352941,0,0.11764705882352942,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,565,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,0.17938516109961566,-0.10150753768844221
Granby High,01098,chem,2,0.7019861716651254,0.36398467432950193,0.06513409961685823,0.3793103448275862,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,261,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,-0.15310075280617647,-0.03637343807158398
Granby High,01098,bio,2,0.6597477797649367,0.4755381604696673,0.09001956947162426,0.3131115459882583,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,511,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,-0.04154726666601111,-0.011487968216817954
Granby High,01098,gate,2,0.6828697452515977,0.3022774327122153,0,0.453416149068323,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,483,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,-0.2148079944234631,-0.10150753768844221
Granby High,01098,apany,2,0.6835944391835206,0.29411764705882354,0.07590132827324478,0.45920303605313095,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,527,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,-0.22296778007685486,-0.025606209415197437
Granby High,01098,alg2,2,0.6975029726516053,0.40344827586206894,0.07931034482758621,0.3448275862068966,0.5170854271356784,0.10150753768844221,0.27688442211055275,118,NORFOLK CITY PBLC SCHS,290,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1990,-0.11363715127360946,-0.022197192860856002
Lake Taylor High,01104,alg11112,2,0.7265625,0.6666666666666666,0,0,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,16,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.05336617405582922,-0.08210180623973727
Lake Taylor High,01104,alg10910,2,0.6644784580498866,0.7422360248447205,0,0.06211180124223601,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,420,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,0.022203184122224662,-0.08210180623973727
Lake Taylor High,01104,chem,2,0.5012649687974362,0.6883116883116883,0.07792207792207792,0.11688311688311688,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,77,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.03172115241080753,-0.004179728317659351
Lake Taylor High,01104,bio,2,0.580612244897959,0.6142857142857143,0.13571428571428573,0.13571428571428573,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,140,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.10574712643678152,0.05361247947454846
Lake Taylor High,01104,gate,2,0.6190511600237952,0.5609756097560976,0,0.23170731707317074,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,164,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.15905723096639823,-0.08210180623973727
Lake Taylor High,01104,apany,2,0.5347728619650082,0.6598984771573604,0.07614213197969544,0.1319796954314721,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,197,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.06013436356513546,-0.005959674260041833
Lake Taylor High,01104,alg2,2,0.5565929330652112,0.6271186440677966,0.0847457627118644,0.19491525423728814,0.7200328407224958,0.08210180623973727,0.11247947454844007,118,NORFOLK CITY PBLC SCHS,118,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1218,-0.09291419665469924,0.002643956472127132
Matthew Fontaine Maury High,01117,alg11112,2,0.546875,0.7142857142857143,0,0.2857142857142857,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,8,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,0.2054925062808629,-0.05154639175257732
Matthew Fontaine Maury High,01117,alg10910,2,0.6397107166337934,0.732,0,0.13999999999999999,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,312,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,0.2232067919951486,-0.05154639175257732
Matthew Fontaine Maury High,01117,chem,2,0.6252297769416822,0.3344262295081967,0.05245901639344262,0.5049180327868853,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,305,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,-0.17436697849665467,9.12624640865306e-4
Matthew Fontaine Maury High,01117,bio,2,0.6093012086768591,0.543424317617866,0.052109181141439205,0.29528535980148884,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,403,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,0.03463110961301463,5.627893888618882e-4
Matthew Fontaine Maury High,01117,gate,2,0.6254758379594196,0.30712979890310793,0,0.5191956124314443,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,547,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,-0.20166340910174346,-0.05154639175257732
Matthew Fontaine Maury High,01117,apany,2,0.6157780680549925,0.25279642058165547,0.04697986577181208,0.5548098434004475,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,447,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,-0.2559967874231959,-0.004566525980765235
Matthew Fontaine Maury High,01117,alg2,2,0.647260109844818,0.3684210526315789,0.05263157894736842,0.4551083591331269,0.5087932080048514,0.05154639175257732,0.33717404487568226,118,NORFOLK CITY PBLC SCHS,323,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1649,-0.14037215537327247,0.0010851871947911013
Norview High,01122,alg11112,2,0.7110582639714624,0.7142857142857143,0,0.14285714285714285,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,29,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,0.15101822896804207,-0.09450080085424453
Norview High,01122,alg10910,2,0.6977128308715231,0.6436781609195402,0,0.15632183908045977,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,534,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,0.08041067560186799,-0.09450080085424453
Norview High,01122,chem,2,0.7159723393489625,0.37012987012987014,0.05844155844155844,0.35064935064935066,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,154,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,-0.1931376151878021,-0.03605924241268609
Norview High,01122,bio,2,0.5375179901527585,0.647191011235955,0.0898876404494382,0.17752808988764046,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,445,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,0.08392352591828278,-0.004613160404806332
Norview High,01122,gate,2,0.7086197959683529,0.36754176610978523,0,0.36992840095465396,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,419,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,-0.195725719207887,-0.09450080085424453
Norview High,01122,apany,2,0.7343753945607434,0.2814070351758794,0.10050251256281408,0.39195979899497485,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,199,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,-0.28186045014179284,0.006001711708569543
Norview High,01122,alg2,2,0.6832017733564014,0.474264705882353,0.08088235294117647,0.27205882352941174,0.5632674853176722,0.09450080085424453,0.22797650827549387,118,NORFOLK CITY PBLC SCHS,272,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,1873,-0.08900277943531926,-0.013618447913068057
Norfolk Alternative High,02943,alg11112,2,NaN,0,0,NaN,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,0,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,-0.9130434782608695,0
Norfolk Alternative High,02943,alg10910,2,0.31391200951248516,0.9600000000000001,0,0.04,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,29,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,0.04695652173913056,0
Norfolk Alternative High,02943,chem,2,0.5,0.5,0,0.5,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,2,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,-0.4130434782608695,0
Norfolk Alternative High,02943,bio,2,0,0,0,1,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,1,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,-0.9130434782608695,0
Norfolk Alternative High,02943,gate,2,0.4444444444444444,0.3333333333333333,0,0.6666666666666666,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,3,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,-0.5797101449275361,0
Norfolk Alternative High,02943,alg2,2,0,1,0,0,0.9130434782608695,0,0.08695652173913043,118,NORFOLK CITY PBLC SCHS,2,2,0.5829178910166158,1,0,0,11853,242803,0.6515087536947413,23,0.08695652173913049,0
Northampton High,01155,alg11112,1.6153846153846154,0.4444444444444445,0.6666666666666666,0,0.3333333333333333,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,6,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,0.17886178861788615,-0.2039911308203991
Northampton High,01155,alg10910,1.6153846153846154,0.7364477040816326,0.5434782608695653,0,0.2065217391304348,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,112,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,0.05567338282078482,-0.2039911308203991
Northampton High,01155,chem,1.6153846153846154,0.6501479289940828,0.28846153846153844,0.23076923076923078,0.46153846153846156,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,52,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,-0.19934333958724204,0.02677809994883168
Northampton High,01155,bio,1.6153846153846154,0.624479232420149,0.5056179775280899,0.1853932584269663,0.29213483146067415,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,178,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,0.017813099479309424,-0.0185978723934328
Northampton High,01155,gate,1.6153846153846154,0.6670249932813761,0.19672131147540986,0,0.5081967213114754,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,61,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,-0.29108356657337064,-0.2039911308203991
Northampton High,01155,apany,1.6153846153846154,0.6435986159169549,0.058823529411764705,0.35294117647058826,0.47058823529411764,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,17,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,-0.42898134863701576,0.14895004565018916
Northampton High,01155,alg2,1.6153846153846154,0.6428571428571428,0.30357142857142855,0.17857142857142858,0.48214285714285715,0.4878048780487805,0.2039911308203991,0.2860310421286031,66,NORTHAMPTON CO PBLC SCHS,56,3,0.5922057041716766,0,0,1,13452,12389,0.5449010654490106,451,-0.18423344947735193,-0.025419702248970527
Northern Neck Regional Alternative Ed,02367,alg11112,NA,0,0,0,1,0.5,0,0.5,930,NORTHERN NECK REGIONAL ALTERNATIVE ED,1,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.5,0
Northern Neck Regional Alternative Ed,02367,alg108,NA,0.6799999999999999,0.5,0,0.5,0.5,0,0.5,930,NORTHERN NECK REGIONAL ALTERNATIVE ED,5,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
Northern Neck Regional Alternative Ed,02367,chem,NA,0,0,0,1,0.5,0,0.5,930,NORTHERN NECK REGIONAL ALTERNATIVE ED,3,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.5,0
Northern Neck Regional Alternative Ed,02367,bio,NA,0.4444444444444444,0.3333333333333333,0,0.6666666666666666,0.5,0,0.5,930,NORTHERN NECK REGIONAL ALTERNATIVE ED,3,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.16666666666666669,0
Northern Neck Regional Alternative Ed,02367,alg2,NA,0.4444444444444444,0.3333333333333333,0,0.6666666666666666,0.5,0,0.5,930,NORTHERN NECK REGIONAL ALTERNATIVE ED,3,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.16666666666666669,0
Northumberland High,01159,alg11112,0.9230769230769231,0,0,0,1,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,1,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,-0.38283062645011606,-0.048723897911832945
Northumberland High,01159,alg10910,0.9230769230769231,0.735822222222222,0.41379310344827586,0,0.5172413793103449,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,75,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,0.030962476998159794,-0.048723897911832945
Northumberland High,01159,chem,0.9230769230769231,0.42881944444444453,0.1875,0.0625,0.7291666666666666,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,48,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,-0.19533062645011606,0.013776102088167055
Northumberland High,01159,bio,0.9230769230769231,0.56953125,0.44375,0.03125,0.48125,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,160,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,0.060919373549883915,-0.017473897911832945
Northumberland High,01159,gate,0.9230769230769231,0.30315789473684207,0.14736842105263157,0,0.8210526315789474,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,95,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,-0.2354622053974845,-0.048723897911832945
Northumberland High,01159,apany,0.9230769230769231,0.5051020408163263,0.14285714285714285,0.10714285714285714,0.6785714285714286,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,28,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,-0.2399734835929732,0.05841895923102419
Northumberland High,01159,alg2,0.9230769230769231,0.4866272189349112,0.3076923076923077,0.03076923076923077,0.6461538461538462,0.38283062645011606,0.048723897911832945,0.5498839907192575,119,NORTHUMBERLAND CO PBLC SCHS,65,7,0.27012707206613024,0,0,1,9219,12330,0.6215538847117794,431,-0.07513831875780835,-0.017954667142602174
J.I. Burton High,01162,alg11112,1.5384615384615385,0,0,0,1,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,2,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,-0.0784313725490196,-0.032679738562091505
J.I. Burton High,01162,alg10910,1.5384615384615385,0.6405613399728385,0.09375,0,0.875,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,47,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,0.015318627450980393,-0.032679738562091505
J.I. Burton High,01162,alg108,1.5384615384615385,0.08677685950413205,0.045454545454545456,0,0.9545454545454546,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,22,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,-0.03297682709447415,-0.032679738562091505
J.I. Burton High,01162,chem,1.5384615384615385,0.328125,0,0.0625,0.8125,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,16,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,-0.0784313725490196,0.029820261437908495
J.I. Burton High,01162,bio,1.5384615384615385,0.38134430727023316,0.037037037037037035,0.07407407407407407,0.7777777777777778,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,27,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,-0.04139433551198257,0.041394335511982565
J.I. Burton High,01162,gate,1.5384615384615385,0.21760000000000002,0.08,0,0.88,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,50,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,0.001568627450980395,-0.032679738562091505
J.I. Burton High,01162,alg2,1.5384615384615385,0.1768707482993196,0,0.047619047619047616,0.9047619047619048,0.0784313725490196,0.032679738562091505,0.8169934640522876,65,NORTON CITY PBLC SCHS,21,2,0.6674874146292963,1,0,0,12445,3958,0.7877871825876662,306,-0.0784313725490196,0.014939309056956111
Nottoway High,01942,alg11112,1.8461538461538463,0.7353497164461247,0.611111111111111,0,0.16666666666666666,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,23,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,0.20976203859846348,-0.07082630691399663
Nottoway High,01942,alg10910,1.8461538461538463,0.6922562425683709,0.4059405940594059,0,0.48514851485148514,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,116,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,0.004591521546758348,-0.07082630691399663
Nottoway High,01942,chem,1.8461538461538463,0.5008112493239588,0.18604651162790697,0.023255813953488372,0.6744186046511628,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,43,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,-0.2153025608847406,-0.04757049296050826
Nottoway High,01942,bio,1.8461538461538463,0.5834120982986768,0.40217391304347827,0.05434782608695652,0.5,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,92,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,8.248405308307061e-4,-0.016478480827040114
Nottoway High,01942,gate,1.8461538461538463,0.4155092592592594,0.125,0,0.75,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,72,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,-0.27634907251264756,-0.07082630691399663
Nottoway High,01942,alg2,1.8461538461538463,0.5947542533081285,0.3695652173913043,0.07608695652173914,0.5108695652173914,0.40134907251264756,0.07082630691399663,0.47892074198988194,67,NOTTOWAY CO PBLC SCHS,92,8,0.6205864982183747,0,1,0,11349,15853,0.6611570247933884,593,-0.03178385512134324,0.005260649607742501
Orange County High,01174,alg11112,2.3846153846153846,0.59375,0,0,0.8333333333333334,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,8,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,-0.15422535211267605,-0.06338028169014084
Orange County High,01174,alg10910,2.3846153846153846,0.6298861188057865,0.2169811320754717,0,0.6037735849056605,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,114,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,0.06275577996279566,-0.06338028169014084
Orange County High,01174,chem,2.3846153846153846,0.3855624894585933,0.15584415584415584,0.03896103896103896,0.7662337662337663,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,77,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,0.0016188037314797954,-0.024419242729101884
Orange County High,01174,bio,2.3846153846153846,0.4811545736136621,0.12303664921465969,0.07591623036649214,0.7015706806282722,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,382,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,-0.031188702898016354,0.0125359486763513
Orange County High,01174,gate,2.3846153846153846,0.3715254237288136,0.09830508474576272,0,0.7830508474576271,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,295,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,-0.05592026736691333,-0.06338028169014084
Orange County High,01174,apany,2.3846153846153846,0.37730609006149574,0.09859154929577464,0.046948356807511735,0.7793427230046949,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,213,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,-0.055633802816901404,-0.01643192488262911
Orange County High,01174,alg2,2.3846153846153846,0.553116487742349,0.17721518987341772,0.06329113924050633,0.6329113924050633,0.15422535211267605,0.06338028169014084,0.6880281690140845,68,ORANGE CO PBLC SCHS,158,4,0.506609790351256,0,1,0,10750,33481,0.4280078895463511,1420,0.022989837760741677,-8.914244963451057e-5
Luray High,01180,alg11112,2.076923076923077,0,0,0,1,0.032567049808429116,0.02681992337164751,0.9042145593869731,69,PAGE CO PBLC SCHS,1,4,0.16747240677721967,0,1,0,10494,24042,0.48484848484848486,522,-0.032567049808429116,-0.02681992337164751
