LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ALG2,SCH_MATHCERT_ALG2,SCH_ALG2_HI_M,SCH_ALG2_HI_F,SCH_ALG2_AM_M,SCH_ALG2_AM_F,SCH_ALG2_AS_M,SCH_ALG2_AS_F,SCH_ALG2_HP_M,SCH_ALG2_HP_F,SCH_ALG2_BL_M,SCH_ALG2_BL_F,SCH_ALG2_WH_M,SCH_ALG2_WH_F,SCH_ALG2_TR_M,SCH_ALG2_TR_F,TOT_ALG2_M,TOT_ALG2_F,SCH_ALG2_LEP_M,SCH_ALG2_LEP_F,SCH_ALG2_IDEA_M,SCH_ALG2_IDEA_F
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1539,Twin Springs High,5.10348E+11,No,3,3,0,1,0,0,0,0,0,0,0,0,8,13,0,0,8,14,0,0,1,0
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1540,Weber City Elementary,5.10348E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1541,Yuma Elementary,5.10348E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,2132,Gate City Middle,5.10348E+11,No,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,221,Signal Knob Middle,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,581,North Fork Middle,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,958,Peter Muhlenberg Middle,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1542,Ashby Lee Elementary,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1543,Central High,5.10351E+11,No,2,2,2,4,2,0,0,0,0,0,1,0,18,21,2,0,25,25,0,1,3,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1547,Sandy Hook Elementary,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1548,Stonewall Jackson High,5.10351E+11,No,4,4,7,5,1,0,0,1,0,0,1,1,26,45,0,0,35,52,1,2,0,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1549,Strasburg High,5.10351E+11,No,6,6,2,1,0,0,1,1,0,0,2,3,45,49,0,1,50,55,0,0,2,1
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1554,W.W. Robinson Elementary,5.10351E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1411,Northwood Middle,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1441,Chilhowie Middle,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1556,Atkins Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1557,Chilhowie Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1558,Chilhowie High,5.10352E+11,No,3,3,1,1,0,0,0,0,0,0,0,0,29,28,0,0,30,29,0,0,1,1
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1559,Oak Point Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1560,Marion Middle,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1561,Marion Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1562,Marion Senior High,5.10352E+11,No,7,7,2,2,0,0,2,1,0,0,0,1,38,45,0,0,42,49,2,1,1,1
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1563,Northwood High,5.10352E+11,No,2,2,0,0,0,0,2,0,0,0,0,0,18,23,0,0,20,23,0,0,1,1
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1564,Rich Valley Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1566,Saltville Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,3011,Sugar Grove Elementary,5.10352E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1573,Capron Elementary,5.1036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1577,Riverdale Elementary,5.1036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1582,Southampton High,5.1036E+11,No,4,4,1,0,0,1,0,1,0,0,12,22,16,30,0,0,29,54,0,0,1,3
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1583,Southampton Middle,5.1036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2312,Meherrin Elementary,5.1036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2313,Nottoway Elementary,5.1036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2846,Fresh Start Center,5.1036E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,227,Smith Station Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,263,Brock Road Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,969,Courthouse Road Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,981,Thornburg Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,987,Riverview Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1190,Gates - Alternative High School Program,5.10364E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1584,Battlefield Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1585,Battlefield Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1586,Berkeley Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1587,Chancellor Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1588,Post Oak Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1589,Lee Hill Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1590,Livingston Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1591,Robert E. Lee Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1592,Spotswood Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1593,Spotsylvania High,5.10364E+11,No,11,11,1,11,0,0,0,2,0,0,12,9,78,91,5,5,96,118,0,0,4,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1870,Wilderness Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1873,Courtland High,5.10364E+11,No,11,10,16,12,0,0,3,4,0,0,17,17,64,75,4,9,104,117,4,1,4,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1874,Salem Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1881,Massaponax High,5.10364E+11,No,17,17,21,26,2,1,10,5,0,2,33,46,96,119,13,10,175,209,4,1,7,4
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1922,Ni River Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1999,Spotsylvania Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2133,Courtland Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2134,Chancellor High,5.10364E+11,No,13,13,24,23,0,0,4,3,0,0,16,31,45,68,5,7,94,132,7,5,2,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2165,Chancellor Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2317,Harrison Road Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2318,Parkside Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2420,Freedom Middle,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2462,Riverbend High,5.10364E+11,No,16,16,27,17,0,0,7,6,0,0,22,37,137,155,13,9,206,224,3,2,5,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2749,Courthouse Academy Program,5.10364E+11,No,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2768,Cedar Forest Elementary,5.10364E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2793,John J. Wright Educational And Cultural Center,5.10364E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2821,Gateway Academy,5.10364E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,265,Hampton Oaks Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,591,Brooke Point High,5.10366E+11,No,18,18,39,36,2,0,11,5,0,0,36,49,57,89,15,8,160,187,0,0,10,5
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1199,H.H. Poole Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1594,Anne E. Moncure Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1595,Edward E. Drew Jr. Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1596,Falmouth Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1597,Ferry Farm Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1598,Grafton Village Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1599,Hartwood Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1600,Stafford Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1601,Stafford Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1602,Stafford Senior High,5.10366E+11,No,19,19,25,20,0,1,4,4,0,3,21,34,119,122,8,15,177,199,1,4,8,2
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1603,T. Benton Gayle Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1634,Winding Creek Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1923,Colonial Forge High,5.10366E+11,No,16,16,25,26,0,0,9,10,0,1,50,56,88,113,16,13,188,219,1,0,8,5
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1978,Andrew G. Wright Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1979,North Stafford High,5.10366E+11,No,16,16,40,39,0,0,3,6,0,1,27,37,66,60,8,12,144,155,4,1,5,6
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2084,Garrisonville Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2106,Widewater Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2135,Rockhill Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2201,Park Ridge Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2320,Kate Waller Barrett Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2463,Margaret Brent Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2464,Mountain View High,5.10366E+11,No,19,19,13,29,2,0,4,8,0,1,16,25,102,131,11,13,148,207,1,1,4,3
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2465,Conway Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2547,Rocky Run Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2548,Rodney E. Thompson Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2600,Donald B. Dixon-Lyle R. Smith Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2601,Anthony Burns Elementary,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2781,Shirley C. Heim Middle,5.10366E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,3049,Regional/Alternative Center,5.10366E+11,No,1,1,3,0,0,0,0,0,0,0,0,1,2,1,1,1,6,3,1,0,0,0
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,1604,Bessie Weller Elementary,5.10369E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,1606,Robert E. Lee High,5.10369E+11,No,8,8,2,3,0,1,3,1,0,0,7,9,39,48,5,5,56,67,2,0,2,3
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,1607,Shelburne Middle,5.10369E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,1608,Thomas C. McSwain Elementary,5.10369E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,1610,Arthur R. Ware Elementary,5.10369E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103690,STAUNTON CITY PBLC SCHS,2828,Staunton City School PreSchool Programs,5.10369E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1475,Northern Shores Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1613,Booker T. Washington Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1615,Driver Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1619,Forest Glen Middle,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1621,John F. Kennedy Middle,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1623,John Yeates Middle,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1626,Oakland Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1629,Pioneer Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1876,Elephant's Fork Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1877,Kilby Shores Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103710,SUFFOLK CITY PBLC SCHS,1878,Nansemond Parkway Elementary,5.10371E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
