LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_ALGCLASSES_GS0708,SCH_ALGCERT_GS0708,SCH_ALGENR_G07_IND,SCH_ALGENR_G07,SCH_ALGENR_G08_IND,SCH_ALGENR_G08_HI_M,SCH_ALGENR_G08_HI_F,SCH_ALGENR_G08_AM_M,SCH_ALGENR_G08_AM_F,SCH_ALGENR_G08_AS_M,SCH_ALGENR_G08_AS_F,SCH_ALGENR_G08_HP_M,SCH_ALGENR_G08_HP_F,SCH_ALGENR_G08_BL_M,SCH_ALGENR_G08_BL_F,SCH_ALGENR_G08_WH_M,SCH_ALGENR_G08_WH_F,SCH_ALGENR_G08_TR_M,SCH_ALGENR_G08_TR_F,TOT_ALGENR_G08_M,TOT_ALGENR_G08_F,SCH_ALGENR_G08_LEP_M,SCH_ALGENR_G08_LEP_F,SCH_ALGENR_G08_IDEA_M,SCH_ALGENR_G08_IDEA_F,SCH_MATHCLASSES_ALG,SCH_MATHCERT_ALG,SCH_ALGENR_GS0910_HI_M,SCH_ALGENR_GS0910_HI_F,SCH_ALGENR_GS0910_AM_M,SCH_ALGENR_GS0910_AM_F,SCH_ALGENR_GS0910_AS_M,SCH_ALGENR_GS0910_AS_F,SCH_ALGENR_GS0910_HP_M,SCH_ALGENR_GS0910_HP_F,SCH_ALGENR_GS0910_BL_M,SCH_ALGENR_GS0910_BL_F,SCH_ALGENR_GS0910_WH_M,SCH_ALGENR_GS0910_WH_F,SCH_ALGENR_GS0910_TR_M,SCH_ALGENR_GS0910_TR_F,TOT_ALGENR_GS0910_M,TOT_ALGENR_GS0910_F,SCH_ALGENR_GS0910_LEP_M,SCH_ALGENR_GS0910_LEP_F,SCH_ALGENR_GS0910_IDEA_M,SCH_ALGENR_GS0910_IDEA_F,SCH_ALGENR_GS1112_HI_M,SCH_ALGENR_GS1112_HI_F,SCH_ALGENR_GS1112_AM_M,SCH_ALGENR_GS1112_AM_F,SCH_ALGENR_GS1112_AS_M,SCH_ALGENR_GS1112_AS_F,SCH_ALGENR_GS1112_HP_M,SCH_ALGENR_GS1112_HP_F,SCH_ALGENR_GS1112_BL_M,SCH_ALGENR_GS1112_BL_F,SCH_ALGENR_GS1112_WH_M,SCH_ALGENR_GS1112_WH_F,SCH_ALGENR_GS1112_TR_M,SCH_ALGENR_GS1112_TR_F,TOT_ALGENR_GS1112_M,TOT_ALGENR_GS1112_F,SCH_ALGENR_GS1112_LEP_M,SCH_ALGENR_GS1112_LEP_F,SCH_ALGENR_GS1112_IDEA_M,SCH_ALGENR_GS1112_IDEA_F,SCH_ALGPASS_G07,SCH_ALGPASS_G08_HI_M,SCH_ALGPASS_G08_HI_F,SCH_ALGPASS_G08_AM_M,SCH_ALGPASS_G08_AM_F,SCH_ALGPASS_G08_AS_M,SCH_ALGPASS_G08_AS_F,SCH_ALGPASS_G08_HP_M,SCH_ALGPASS_G08_HP_F,SCH_ALGPASS_G08_BL_M,SCH_ALGPASS_G08_BL_F,SCH_ALGPASS_G08_WH_M,SCH_ALGPASS_G08_WH_F,SCH_ALGPASS_G08_TR_M,SCH_ALGPASS_G08_TR_F,TOT_ALGPASS_G08_M,TOT_ALGPASS_G08_F,SCH_ALGPASS_G08_LEP_M,SCH_ALGPASS_G08_LEP_F,SCH_ALGPASS_G08_IDEA_M,SCH_ALGPASS_G08_IDEA_F,SCH_ALGPASS_GS0910_HI_M,SCH_ALGPASS_GS0910_HI_F,SCH_ALGPASS_GS0910_AM_M,SCH_ALGPASS_GS0910_AM_F,SCH_ALGPASS_GS0910_AS_M,SCH_ALGPASS_GS0910_AS_F,SCH_ALGPASS_GS0910_HP_M,SCH_ALGPASS_GS0910_HP_F,SCH_ALGPASS_GS0910_BL_M,SCH_ALGPASS_GS0910_BL_F,SCH_ALGPASS_GS0910_WH_M,SCH_ALGPASS_GS0910_WH_F,SCH_ALGPASS_GS0910_TR_M,SCH_ALGPASS_GS0910_TR_F,TOT_ALGPASS_GS0910_M,TOT_ALGPASS_GS0910_F,SCH_ALGPASS_GS0910_LEP_M,SCH_ALGPASS_GS0910_LEP_F,SCH_ALGPASS_GS0910_IDEA_M,SCH_ALGPASS_GS0910_IDEA_F,SCH_ALGPASS_GS1112_HI_M,SCH_ALGPASS_GS1112_HI_F,SCH_ALGPASS_GS1112_AM_M,SCH_ALGPASS_GS1112_AM_F,SCH_ALGPASS_GS1112_AS_M,SCH_ALGPASS_GS1112_AS_F,SCH_ALGPASS_GS1112_HP_M,SCH_ALGPASS_GS1112_HP_F,SCH_ALGPASS_GS1112_BL_M,SCH_ALGPASS_GS1112_BL_F,SCH_ALGPASS_GS1112_WH_M,SCH_ALGPASS_GS1112_WH_F,SCH_ALGPASS_GS1112_TR_M,SCH_ALGPASS_GS1112_TR_F,TOT_ALGPASS_GS1112_M,TOT_ALGPASS_GS1112_F,SCH_ALGPASS_GS1112_LEP_M,SCH_ALGPASS_GS1112_LEP_F,SCH_ALGPASS_GS1112_IDEA_M,SCH_ALGPASS_GS1112_IDEA_F
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02010,Centerville Elementary,510384002010,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02049,Frank W. Cox High,510384002049,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,10,5,0,0,1,1,0,0,24,16,37,35,8,5,80,62,3,0,24,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,0,0,1,1,0,0,23,12,33,35,8,5,74,56,3,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02085,Birdneck Elementary,510384002085,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02107,Parkway Elementary,510384002107,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02108,Rosemont Forest Elementary,510384002108,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02138,Salem Middle,510384002138,No,6,6,Yes,52,Yes,8,5,0,0,4,10,1,1,11,11,20,22,14,7,58,56,0,0,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,7,4,0,0,4,8,1,1,8,10,16,17,12,7,48,47,0,0,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02139,Salem Elementary,510384002139,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02166,Salem High,510384002166,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,22,16,0,0,11,8,1,0,54,36,41,38,26,8,155,106,0,2,37,19,2,0,0,0,2,0,0,0,5,0,1,0,0,1,10,1,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16,0,0,10,8,1,0,42,32,37,34,24,8,133,98,0,2,30,16,1,0,0,0,1,0,0,0,5,0,1,0,0,1,8,1,1,0,5,1
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02167,Ocean Lakes Elementary,510384002167,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02168,Red Mill Elementary,510384002168,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02169,Tallwood Elementary,510384002169,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02220,Glenwood Elementary,510384002220,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02323,Landstown High,510384002323,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,22,10,0,0,21,6,2,1,59,47,50,36,16,14,170,114,4,4,38,17,0,2,1,0,1,1,0,0,5,3,7,1,0,1,14,8,0,0,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,0,0,19,6,2,1,48,41,41,33,14,12,144,103,3,4,29,13,0,2,1,0,0,0,0,0,5,2,5,1,0,1,11,6,0,0,9,4
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02475,Three Oaks Elementary,510384002475,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02770,Diamond Springs Elementary,510384002770,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02822,The Renaissance Academy,510384002822,No,1,1,No,NA,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,9,5,4,0,0,1,0,0,0,18,12,5,4,1,1,30,21,0,0,13,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,12,8,4,2,0,1,19,12,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02957,Green Run Collegiate,510384002957,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5103840,VA BEACH CITY PBLC SCHS,02979,Bayside 6th Grade Campus,510384002979,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01636,Hilda J. Barbour Elementary,510387001636,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01729,A.S. Rhodes Elementary,510387001729,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01730,E. Wilson Morrison Elementary,510387001730,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01731,Leslie Fox Keyser Elementary,510387001731,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01732,Ressie Jeffries Elementary,510387001732,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,01733,Warren County High,510387001733,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,0,0,0,0,0,0,2,2,10,10,2,0,16,16,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,0,0,2,2,10,10,2,0,16,16,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,02657,Skyline High,510387002657,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,5,6,0,0,0,0,0,0,6,0,25,21,5,2,41,29,2,4,13,5,0,1,0,0,0,0,0,0,1,0,4,2,0,0,5,3,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,0,0,0,0,3,0,22,17,3,2,31,24,2,2,8,5,0,1,0,0,0,0,0,0,1,0,3,2,0,0,4,3,0,0,1,0
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,03038,Warren County Middle School,510387003038,No,3,3,Yes,2,Yes,1,0,0,0,1,1,0,0,0,2,31,19,2,0,35,22,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,2,1,0,0,0,1,31,19,2,0,36,21,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5103870,WARREN CO PBLC SCHS,03039,Skyline Middle School,510387003039,No,3,3,No,NA,Yes,3,0,0,0,0,2,0,0,0,1,17,22,1,4,21,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,2,0,0,0,1,17,22,1,4,21,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
